Date,US,Norway,Australia,China,India,Indonesia,Japan,Korea,Newzealand,Taiwan,Thailand,Finland,France,Germany,Netherland,Spain,Sweden,Brazil,Canada,Mexico
2020-01-01,28538.44,1032.23999,6802.4,10430.769531,41306.02,6299.539063,23656.619141,2197.669922,11491.9,11997.139648,1579.84,32.97,5978.060059,13249.009766,604.58,9549.200195,680.81,115964.0,17063.40039,43541.019531
2020-01-02,28868.8,1043.300049,6810.0,10638.820313,41626.64,6283.581055,23656.619141,2175.169922,11532.74,12100.480469,1595.82,34.47,6041.5,13385.929688,612.87,9691.200195,693.56,118573.0,17100.0,44437.230469
2020-01-03,28634.88,1047.329956,6855.2,10656.410156,41464.61,6323.46582,23656.619141,2176.459961,11593.14,12110.429688,1595.82,32.97,6044.160156,13219.139648,611.06,9646.599609,686.6,117707.0,17066.09961,44624.851563
2020-01-04,28634.88,1047.329956,6855.2,10656.410156,41464.61,6323.46582,23656.619141,2176.459961,11593.14,12110.429688,1595.82,32.97,6044.160156,13219.139648,611.06,9646.599609,686.6,117707.0,17066.09961,44624.851563
2020-01-05,28634.88,1047.329956,6855.2,10656.410156,41464.61,6323.46582,23656.619141,2176.459961,11541.57,12110.429688,1594.97,32.97,6044.160156,13219.139648,611.06,9646.599609,686.6,117707.0,17066.09961,44624.851563
2020-01-06,28703.38,1047.160034,6857.4,10698.269531,40676.63,6257.402832,23204.859375,2155.070068,11627.32,11953.360352,1568.5,31.97,6013.589844,13126.990234,607.24,9600.900391,686.6,116878.0,17105.5,44495.300781
2020-01-07,28583.68,1043.780029,6943.6,10829.049805,40869.47,6279.346191,23575.720703,2175.540039,11629.86,11880.320313,1585.23,32.93,6012.350098,13226.830078,609.71,9579.799805,689.23,116662.0,17168.09961,44157.808594
2020-01-08,28745.09,1045.310059,6930.1,10706.870117,40817.74,6225.686035,23204.759766,2151.310059,11556.98,11817.099609,1559.27,32.11,6031.0,13320.179688,610.48,9591.400391,688.86,116247.0,17167.80078,44470.910156
2020-01-09,28956.9,1043.859985,6991.4,10898.169922,41452.35,6274.493164,23739.869141,2186.449951,11537.68,11970.629883,1579.64,32.93,6042.549805,13495.05957,612.55,9581.799805,691.76,115947.0,17235.59961,44572.171875
2020-01-10,28823.77,1046.109985,7041.9,10879.839844,41599.72,6274.940918,23850.570313,2206.389893,11551.7,12024.650391,1580.63,33.65,6037.109863,13483.3,610.43,9573.599609,689.72,115503.0,17234.5,44660.328125
2020-01-11,28823.77,1046.109985,7041.9,10879.839844,41599.72,6274.940918,23850.570313,2206.389893,11551.7,12024.650391,1580.63,33.65,6037.109863,13483.3,610.43,9573.599609,689.72,115503.0,17234.5,44660.328125
2020-01-12,28823.77,1046.109985,7041.9,10879.839844,41599.72,6274.940918,23850.570313,2206.389893,11552.91,12024.650391,1580.63,33.65,6037.109863,13483.3,610.43,9573.599609,689.72,115503.0,17234.5,44660.328125
2020-01-13,28907.05,1047.23999,7020.2,11040.200195,41859.69,6296.566895,23850.570313,2229.26001,11543.67,12113.419922,1586.16,35.06,6036.140137,13451.519531,608.9,9543.900391,692.0,117325.0,17293.40039,44847.46875
2020-01-14,28939.67,1044.069946,7078.0,10988.769531,41952.63,6325.405762,24025.169922,2238.879883,11625.13,12179.80957,1586.9,33.88,6040.890137,13456.490234,611.15,9528.299805,692.19,117632.0,17352.90039,44773.238281
2020-01-15,29030.22,1041.01001,7113.5,10972.320313,41872.73,6283.365234,23916.580078,2230.97998,11676.67,12091.879883,1581.05,34.11,6032.609863,13432.299805,611.56,9511.700195,690.37,116414.0,17415.19922,44453.328125
2020-01-16,29297.64,1042.949951,7158.6,10967.44043,41932.56,6286.047852,23933.130859,2248.050049,11737.86,12066.929688,1595.87,34.47,6039.029785,13429.429688,612.06,9572.5,699.67,116704.0,17484.80078,45303.078125
2020-01-17,29348.1,1053.51001,7180.3,10954.389648,41945.37,6291.657227,24041.259766,2250.570068,11800.21,12090.290039,1600.48,34.65,6100.720215,13526.129883,615.57,9681.299805,704.96,118478.0,17559.0,45817.761719
2020-01-18,29348.1,1053.51001,7180.3,10954.389648,41945.37,6291.657227,24041.259766,2250.570068,11800.21,12090.290039,1600.48,34.65,6100.720215,13526.129883,615.57,9681.299805,704.96,118478.0,17559.0,45817.761719
2020-01-19,29348.1,1053.51001,7180.3,10954.389648,41945.37,6291.657227,24041.259766,2250.570068,11787.88,12090.290039,1600.48,34.65,6100.720215,13526.129883,615.57,9681.299805,704.96,118478.0,17559.0,45817.761719
2020-01-20,29348.1,1053.390015,7196.3,11115.879883,41528.91,6245.042969,24083.509766,2262.639893,11746.95,12118.709961,1589.11,34.69,6078.540039,13548.94043,614.23,9658.799805,705.08,118862.0,17597.40039,45902.679688
2020-01-21,29196.04,1046.939941,7180.5,10953.410156,41323.81,6238.152832,23864.560547,2239.689941,11805.14,12118.709961,1574.94,34.56,6045.990234,13555.870117,611.89,9611.299805,704.42,117026.0,17572.30078,45637.320313
2020-01-22,29186.27,1050.099976,7249.0,11072.05957,41115.38,6233.453125,24031.349609,2267.25,11889.68,12118.709961,1574.59,34.47,6010.97998,13515.75,611.56,9573.700195,701.05,118391.0,17599.90039,45604.441406
2020-01-23,29160.09,1035.069946,7199.0,10681.900391,41386.4,6249.209961,23795.439453,2246.129883,11901.11,12118.709961,1573.7,32.56,5971.790039,13388.419922,605.62,9518.5,693.2,119528.0,17621.80078,45476.429688
2020-01-24,28989.73,1044.369995,7203.2,10681.900391,41613.19,6244.108887,23827.179688,2246.129883,11877.81,12118.709961,1569.55,30.75,6024.259766,13576.679688,614.24,9562.0,700.45,118376.0,17565.30078,45141.621094
2020-01-25,28989.73,1044.369995,7203.2,10681.900391,41613.19,6244.108887,23827.179688,2246.129883,11877.81,12118.709961,1569.55,30.75,6024.259766,13576.679688,614.24,9562.0,700.45,118376.0,17565.30078,45141.621094
2020-01-26,28989.73,1044.369995,7203.2,10681.900391,41613.19,6244.108887,23827.179688,2246.129883,11812.29,12118.709961,1569.55,30.75,6024.259766,13576.679688,614.24,9562.0,700.45,118376.0,17565.30078,45141.621094
2020-01-27,28535.8,1023.080017,7203.2,10681.900391,41155.12,6133.208008,23343.509766,2246.129883,11807.14,12118.709961,1524.15,29.25,5863.02002,13204.769531,598.69,9366.299805,685.48,114482.0,17442.5,44134.390625
2020-01-28,28722.85,1027.420044,7098.4,10681.900391,40966.86,6111.184082,23215.710938,2176.719971,11685.11,12118.709961,1513.26,29.25,5925.819824,13323.69043,602.96,9484.200195,690.29,116479.0,17500.90039,44717.941406
2020-01-29,28734.45,1026.390015,7135.9,10681.900391,41198.66,6113.044922,23379.400391,2185.280029,11676.51,12118.709961,1524.59,30.39,5954.890137,13345.0,605.22,9546.700195,693.57,115385.0,17511.80078,45132.601563
2020-01-30,28859.44,1016.669983,7108.6,10681.900391,40913.82,6057.596191,22977.75,2148.0,11665.65,11421.740234,1523.99,29.43,5871.77002,13157.120117,598.95,9477.900391,690.67,115528.0,17490.59961,44862.761719
2020-01-31,28256.03,1011.659973,7121.2,10681.900391,40723.49,5940.047852,23205.179688,2119.01001,11717.44,11495.099609,1514.14,30.02,5806.339844,12981.969727,589.5,9367.900391,689.06,113761.0,17318.5,44108.308594
2020-02-01,28256.03,1011.659973,7121.2,10681.900391,39735.53,5940.047852,23205.179688,2119.01001,11717.44,11495.099609,1514.14,30.02,5806.339844,12981.969727,589.5,9367.900391,689.06,113761.0,17318.5,44108.308594
2020-02-02,28256.03,1011.659973,7121.2,10681.900391,39735.53,5940.047852,23205.179688,2119.01001,11477.2,11495.099609,1514.14,30.02,5806.339844,12981.969727,589.5,9367.900391,689.06,113761.0,17318.5,44108.308594
2020-02-03,28399.81,1011.400024,7019.9,9779.669922,39872.31,5884.169922,22971.939453,2118.879883,11550.16,11354.919922,1496.06,29.66,5832.509766,13045.19043,592.36,9404.700195,688.72,114629.0,17379.80078,44108.308594
2020-02-04,28807.63,1014.859985,7047.6,10089.669922,40789.38,5922.338867,23084.589844,2157.899902,11511.49,11555.919922,1519.38,31.7,5935.049805,13281.740234,605.4,9562.900391,703.46,115557.0,17512.69922,45047.070313
2020-02-05,29290.85,1030.949951,7080.9,10305.5,41142.66,5978.509766,23319.560547,2165.629883,11604.08,11573.620117,1534.14,32.43,5985.399902,13478.330078,613.41,9717.799805,712.27,116028.0,17651.59961,44782.859375
2020-02-06,29379.77,1032.959961,7148.7,10601.339844,41306.03,5987.14502,23873.589844,2227.939941,11735.68,11749.679688,1535.79,32.56,6038.180176,13574.820313,618.75,9811.299805,711.14,115190.0,17757.5,44493.148438
2020-02-07,29102.51,1013.669983,7121.4,10611.549805,41141.85,5999.606934,23827.980469,2211.949951,11760.88,11612.80957,1535.24,32.43,6029.75,13513.80957,616.46,9811.0,708.6,113770.0,17655.5,44399.328125
2020-02-08,29102.51,1013.669983,7121.4,10611.549805,41141.85,5999.606934,23827.980469,2211.949951,11760.88,11612.80957,1535.24,32.43,6029.75,13513.80957,616.46,9811.0,708.6,113770.0,17655.5,44399.328125
2020-02-09,29102.51,1013.669983,7121.4,10611.549805,41141.85,5999.606934,23827.980469,2211.949951,11696.09,11612.80957,1535.24,32.43,6029.75,13513.80957,616.46,9811.0,708.6,113770.0,17655.5,44399.328125
2020-02-10,29276.82,1002.309998,7108.0,10728.459961,40979.62,5952.083008,23685.980469,2201.070068,11702.59,11574.070313,1535.24,32.34,6015.669922,13494.030273,617.1,9816.0,711.51,112570.0,17740.59961,44290.53125
2020-02-11,29276.34,1017.380005,7151.4,10768.629883,41216.14,5954.396973,23685.980469,2223.120117,11834.54,11664.040039,1523.93,32.38,6054.759766,13627.839844,623.85,9882.599609,718.32,115371.0,17777.09961,45027.410156
2020-02-12,29551.42,1023.76001,7185.3,10940.799805,41565.9,5913.081055,23861.210938,2238.379883,11898.24,11774.19043,1539.84,33.02,6104.72998,13749.780273,629.03,9940.400391,721.15,116674.0,17832.90039,45338.371094
2020-02-13,29423.31,1017.98999,7204.6,10864.320313,41459.79,5871.954102,23827.730469,2232.959961,11880.84,11791.780273,1532.77,32.47,6093.140137,13745.429688,629.14,9909.799805,721.84,115662.0,17821.19922,45005.121094
2020-02-14,29398.08,1020.419983,7227.1,10916.30957,41257.74,5866.944824,23687.589844,2243.590088,11834.83,11815.700195,1526.3,32.61,6069.350098,13744.209961,629.23,9956.799805,724.22,114381.0,17848.40039,44999.679688
2020-02-15,29398.08,1020.419983,7227.1,10916.30957,41257.74,5866.944824,23687.589844,2243.590088,11834.83,11815.700195,1526.3,32.61,6069.350098,13744.209961,629.23,9956.799805,724.22,114381.0,17848.40039,44999.679688
2020-02-16,29398.08,1020.419983,7227.1,10916.30957,41257.74,5866.944824,23687.589844,2243.590088,11820.37,11815.700195,1526.3,32.61,6069.350098,13744.209961,629.23,9956.799805,724.22,114381.0,17848.40039,44999.679688
2020-02-17,29398.08,1019.47998,7221.2,11241.5,41055.69,5867.522949,23523.240234,2242.169922,11873.98,11763.509766,1527.25,32.93,6085.950195,13783.889648,629.17,10022.200195,725.93,115309.0,17848.40039,45016.960938
2020-02-18,29232.19,1017.890015,7208.3,11306.490234,40894.38,5886.961914,23193.800781,2208.879883,11935.84,11648.980469,1513.68,32.65,6056.819824,13681.19043,625.43,10005.799805,724.08,114977.0,17858.30078,44974.109375
2020-02-19,29348.03,1026.359985,7237.4,11235.599609,41323.0,5928.791016,23400.699219,2210.340088,11981.03,11758.839844,1505.54,32.61,6111.240234,13789.0,629.2,10083.599609,732.67,116518.0,17925.40039,44901.5
2020-02-20,29219.98,1033.189941,7255.2,11509.089844,41170.12,5942.486816,23479.150391,2195.5,12064.86,11725.089844,1491.24,32.29,6062.299805,13664.0,622.12,9931.0,732.16,114586.0,17944.09961,44774.539063
2020-02-21,28992.41,1026.199951,7230.4,11629.700195,41170.12,5882.254883,23386.740234,2162.840088,12073.34,11686.349609,1495.09,31.57,6029.720215,13579.330078,617.33,9886.200195,725.62,113681.0,17843.5,44802.539063
2020-02-22,28992.41,1026.199951,7230.4,11629.700195,41170.12,5882.254883,23386.740234,2162.840088,12073.34,11686.349609,1495.09,31.57,6029.720215,13579.330078,617.33,9886.200195,725.62,113681.0,17843.5,44802.539063
2020-02-23,28992.41,1026.199951,7230.4,11629.700195,41170.12,5882.254883,23386.740234,2162.840088,12001.74,11686.349609,1495.09,31.57,6029.720215,13579.330078,617.33,9886.200195,725.62,113681.0,17843.5,44802.539063
2020-02-24,27960.8,982.679993,7065.4,11772.379883,40363.23,5807.049805,23386.740234,2079.040039,11857.12,11534.870117,1435.56,29.57,5791.870117,13035.240234,593.3,9483.5,694.81,113681.0,17562.69922,43818.070313
2020-02-25,27081.36,980.570007,6953.8,11856.080078,40281.2,5787.138184,22605.410156,2103.610107,11719.23,11540.230469,1439.1,29.93,5679.680176,12790.490234,582.71,9250.799805,683.27,113681.0,17177.40039,43045.679688
2020-02-26,26957.59,972.47998,6790.7,11497.549805,39888.96,5688.920898,22426.189453,2076.77002,11533.86,11433.620117,1366.41,28.12,5684.549805,12774.879883,581.78,9316.799805,687.01,113681.0,17041.90039,42737.28125
2020-02-27,25766.64,926.090027,6737.4,11534.019531,39745.66,5535.693848,21948.230469,2054.889893,11437.17,11292.169922,1395.08,25.31,5495.600098,12367.459961,559.98,8985.900391,661.57,102984.0,16717.40039,41607.421875
2020-02-28,25409.36,912.789978,6511.5,10980.769531,38297.29,5452.704102,21142.960938,1987.01001,11261.16,11292.169922,1340.52,25.08,5309.899902,11890.349609,539.38,8723.200195,640.58,104172.0,16263.09961,41324.308594
2020-02-29,25409.36,912.789978,6511.5,10980.769531,38297.29,5452.704102,21142.960938,1987.01001,11261.16,11292.169922,1340.52,25.08,5309.899902,11890.349609,539.38,8723.200195,640.58,104172.0,16263.09961,41324.308594
2020-03-01,25409.36,912.789978,6511.5,10980.769531,38297.29,5452.704102,21142.960938,1987.01001,10895.1,11292.169922,1340.52,25.08,5309.899902,11890.349609,539.38,8723.200195,640.58,104172.0,16263.09961,41324.308594
2020-03-02,26703.32,919.030029,6461.1,11381.759766,38144.02,5361.246094,21344.080078,2002.51001,11103.43,11170.459961,1335.72,25.31,5333.52002,11857.870117,542.17,8741.5,643.62,106625.0,16553.30078,42167.238281
2020-03-03,25917.41,947.25,6511.6,11484.209961,38623.7,5518.62793,21082.730469,2014.150024,11346.31,11327.719727,1375.02,28.71,5393.169922,11985.389648,550.22,8811.599609,653.85,105537.0,16423.59961,42472.25
2020-03-04,27090.86,947.109985,6398.5,11493.019531,38409.48,5650.13623,21100.060547,2059.330078,11417.78,11392.349609,1378.61,27.44,5464.890137,12127.69043,557.73,8910.0,657.52,107224.0,16779.5,43404.761719
2020-03-05,26121.28,926.390015,6472.4,11711.370117,38470.61,5638.129883,21329.119141,2085.26001,11640.89,11514.820313,1390.83,26.3,5361.100098,11944.719727,552.54,8683.0,650.47,102233.0,16554.0,42344.859375
2020-03-06,25864.78,884.869995,6287.5,11582.820313,37576.62,5498.540039,20749.75,2040.219971,11425.9,11321.80957,1364.57,24.94,5139.109863,11541.870117,531.29,8375.599609,629.23,97997.0,16175.0,41388.78125
2020-03-07,25864.78,884.869995,6287.5,11582.820313,37576.62,5498.540039,20749.75,2040.219971,11425.9,11321.80957,1364.57,24.94,5139.109863,11541.870117,531.29,8375.599609,629.23,97997.0,16175.0,41388.78125
2020-03-08,25864.78,884.869995,6287.5,11582.820313,37576.62,5498.540039,20749.75,2040.219971,11293.91,11321.80957,1364.57,24.94,5139.109863,11541.870117,531.29,8375.599609,629.23,97997.0,16175.0,41388.78125
2020-03-09,23851.02,802.01001,5822.4,11108.549805,35634.95,5136.809082,19698.759766,1954.77002,11091.81,10977.639648,1255.94,23.18,4707.910156,10625.019531,490.66,7708.700195,594.75,86067.0,14514.2002,38730.558594
2020-03-10,25018.16,803.72998,5995.8,11403.469727,35634.95,5220.826172,19867.119141,1962.930054,10897.47,11003.540039,1271.25,23.99,4636.609863,10475.490234,484.7,7461.5,589.7,92214.0,14958.09961,39565.441406
2020-03-11,23553.22,775.299988,5789.3,11200.049805,35697.4,5154.10498,19416.060547,1908.27002,10873.6,10893.75,1249.89,22.04,4610.25,10438.679688,484.16,7436.399902,577.91,85171.0,14270.09961,38678.550781
2020-03-12,21200.62,705.01001,5370.9,10941.009766,32778.14,4895.748047,18559.630859,1834.329956,10333.27,10422.320313,1114.91,19.18,4044.26001,9161.129883,432.1,6390.899902,513.56,72583.0,12508.5,36636.699219
2020-03-13,23185.62,730.98999,5590.7,10831.129883,34103.48,4907.570801,17431.050781,1771.439941,9826.86,10128.870117,1128.91,19.73,4118.359863,9232.080078,432.85,6629.600098,521.32,82678.0,13716.29981,38085.050781
2020-03-14,23185.62,730.98999,5590.7,10831.129883,34103.48,4907.570801,17431.050781,1771.439941,9826.86,10128.870117,1128.91,19.73,4118.359863,9232.080078,432.85,6629.600098,521.32,82678.0,13716.29981,38085.050781
2020-03-15,23185.62,730.98999,5590.7,10831.129883,34103.48,4907.570801,17431.050781,1771.439941,9620.05,10128.870117,1128.91,19.73,4118.359863,9232.080078,432.85,6629.600098,521.32,82678.0,13716.29981,38085.050781
2020-03-16,20188.52,691.049988,5058.2,10253.280273,31390.07,4690.657227,17002.039063,1714.859985,9476.94,9717.769531,1046.08,19.18,3881.459961,8742.25,416.77,6107.200195,496.69,71168.0,12360.40039,38085.050781
2020-03-17,21237.38,699.059998,5332.8,10202.75,30579.09,4456.749023,17011.529297,1672.439941,9434.74,9439.629883,1035.17,18.73,3991.780029,8939.099609,424.26,6498.5,505.7,74617.0,12685.2002,36862.839844
2020-03-18,19898.92,687.039978,4998.8,10029.570313,28869.51,4330.673828,16726.550781,1591.199951,9454.89,9218.669922,1048.15,18.01,3754.840088,8441.709961,404.1,6274.799805,489.07,66895.0,11721.40039,35532.738281
2020-03-19,20087.19,718.780029,4809.4,10019.860352,28288.23,4105.421875,16552.830078,1457.640015,9114.53,8681.339844,1044.19,19.64,3855.5,8610.429688,422.75,6395.799805,505.54,68332.0,12170.5,35143.628906
2020-03-20,19173.98,725.059998,4854.3,10150.129883,29915.96,4194.943848,16552.830078,1566.150024,9201.64,9234.089844,1127.24,21.23,4048.800049,8928.950195,431.98,6443.299805,505.08,67069.0,11851.79981,34269.511719
2020-03-21,19173.98,725.059998,4854.3,10150.129883,29915.96,4194.943848,16552.830078,1566.150024,9201.64,9234.089844,1127.24,21.23,4048.800049,8928.950195,431.98,6443.299805,505.08,67069.0,11851.79981,34269.511719
2020-03-22,19173.98,725.059998,4854.3,10150.129883,29915.96,4194.943848,16552.830078,1566.150024,8635.22,9234.089844,1127.24,21.23,4048.800049,8928.950195,431.98,6443.299805,505.08,67069.0,11851.79981,34269.511719
2020-03-23,18591.93,688.780029,4564.1,9691.530273,25981.24,3989.51709,16887.779297,1482.459961,8498.7,8890.030273,1024.46,19.05,3914.310059,8741.150391,423.72,6230.200195,478.95,63570.0,11228.5,32964.21875
2020-03-24,20704.91,730.219971,4753.3,9921.679688,26674.03,3937.63208,18092.349609,1609.969971,9109.15,9285.620117,1033.84,21.13,4242.700195,9700.570313,461.73,6717.299805,513.75,69729.0,12571.09961,34371.53125
2020-03-25,21200.55,745.799988,5006.2,10241.080078,28535.78,3937.63208,19546.630859,1704.76001,9264.38,9644.75,1080.03,21.91,4432.299805,9874.259766,475.4,6942.399902,535.84,74956.0,13139.2002,35536.699219
2020-03-26,22552.17,754.809998,5135.2,10155.360352,29946.77,4338.903809,18664.599609,1686.23999,9632.47,9736.360352,1091.96,21.81,4543.580078,10000.959961,482.99,7033.200195,546.41,77710.0,13371.2002,35706.570313
2020-03-27,21636.78,727.880005,4874.2,10109.910156,29815.59,4545.570801,19389.429688,1717.72998,9556.73,9698.919922,1099.76,21.59,4351.490234,9632.51,464.93,6777.899902,529.96,73429.0,12687.7002,33799.488281
2020-03-28,21636.78,727.880005,4874.2,10109.910156,29815.59,4545.570801,19389.429688,1717.72998,9556.73,9698.919922,1099.76,21.59,4351.490234,9632.51,464.93,6777.899902,529.96,73429.0,12687.7002,33799.488281
2020-03-29,21636.78,727.880005,4874.2,10109.910156,29815.59,4545.570801,19389.429688,1717.72998,9410.85,9698.919922,1099.76,21.59,4351.490234,9632.51,464.93,6777.899902,529.96,73429.0,12687.7002,33799.488281
2020-03-30,22327.48,749.960022,5194.0,9904.950195,28440.32,4414.5,19084.970703,1717.119995,9661.19,9629.429688,1087.82,22.13,4378.509766,9815.969727,475.98,6659.899902,540.78,74640.0,13038.5,34199.96875
2020-03-31,21917.16,778.309998,5110.6,9962.299805,29468.49,4538.930176,18917.009766,1754.640015,9796.75,9708.05957,1125.86,22.68,4396.120117,9935.839844,483.44,6785.399902,555.6,73020.0,13378.79981,34554.53125
